sex,age,juv_fel_count,race,juv_misd_count,juv_other_count,PriorCount,is_recid,is_violent_recid,ChargeDegree,DaysInJail,RecidScore
Male,50,0,Caucasian,0,0,0,0,0,F,43509.6333333333,-8.9
Male,44,3,Caucasian,0,0,16,0,0,M,117956.6,5.03
Male,24,0,African-American,1,3,4,1,1,F,1747.76666666667,0.93
Male,50,0,Caucasian,0,0,0,0,0,F,3165.61666666667,-3.9
Female,36,0,Caucasian,0,0,0,0,0,M,1571.73333333333,-2.86
Male,39,0,Caucasian,0,0,0,0,0,F,78083.2833333333,1
Female,24,0,African-American,0,0,2,0,0,F,19957.6166666667,1.25
Female,54,0,African-American,0,0,7,0,0,F,27152.3833333333,-2.19
Male,29,0,African-American,0,0,0,0,0,M,1297.95,-3.9
Male,26,0,Caucasian,0,0,0,0,0,M,1248.61666666667,-2.64
Male,34,0,Caucasian,0,0,0,0,0,M,1431.61666666667,-4.32
Male,20,0,African-American,0,0,0,0,0,F,2675.36666666667,3.25
Male,26,0,African-American,0,0,4,1,1,F,801.133333333333,4.67
Male,26,0,African-American,0,0,0,0,0,F,862.233333333333,-1.21
Male,55,0,African-American,0,0,1,0,0,F,1053.2,-4.91
Male,22,0,African-American,0,0,0,0,0,M,3062.03333333333,-1.27
Female,26,0,African-American,0,0,0,0,0,M,1855.55,4.21
Male,56,0,Other,0,0,0,0,0,M,1447.83333333333,-6.49
Male,66,0,Caucasian,0,0,1,0,0,F,240605.683333333,-2.74
Male,46,0,Other,0,0,2,0,0,F,1444.51666666667,-5
Male,28,0,African-American,0,0,4,0,0,F,43039.8833333333,1.28
Male,33,0,African-American,0,0,8,1,0,F,2763.86666666667,1.58
Female,31,0,African-American,0,0,0,0,0,M,965.833333333333,0.55
Male,26,0,African-American,0,0,1,0,0,M,102.166666666667,-1.16
Female,41,0,Caucasian,0,0,12,1,1,F,15730.0833333333,1.12
Male,34,0,Caucasian,0,0,0,0,0,M,1394.38333333333,-1.63
Male,33,0,Other,0,0,0,0,0,F,1527.11666666667,-2.22
Female,32,0,African-American,0,0,0,0,0,F,1383.65,2.13
Male,37,0,African-American,0,0,9,1,1,F,1500.28333333333,2.27
Male,50,0,African-American,0,0,1,0,0,F,888.066666666667,0.1
Male,35,0,Caucasian,0,0,1,0,0,F,3876.8,-0.91
Female,52,0,African-American,0,0,8,0,0,F,62008.1,-5.92
Male,26,0,African-American,1,2,5,1,1,F,8707.73333333333,2.41
Male,19,0,Other,0,0,0,1,1,M,1759.61666666667,-0.1
Male,24,0,African-American,0,0,0,0,0,M,1882.08333333333,1.96
Male,21,0,African-American,1,0,1,1,0,F,1443.48333333333,3.1
Male,54,0,Caucasian,0,0,0,0,0,M,1093.91666666667,-4.88
Male,49,0,Caucasian,0,0,0,0,0,F,106212.433333333,-2.61
Male,42,0,Caucasian,0,0,1,0,0,F,421804.983333333,-0.72
Male,61,0,African-American,0,0,30,0,0,F,71996.65,0.66
Male,74,0,Caucasian,0,0,0,0,0,M,1276.16666666667,-6.68
Female,38,0,Hispanic,0,0,0,0,0,F,261.033333333333,-3.08
Female,39,0,African-American,0,0,1,0,0,F,1066.28333333333,-3.2
Female,39,0,Caucasian,0,0,0,0,0,M,1484.55,-5.44
Female,38,0,African-American,0,0,0,0,0,F,6277.78333333333,1.25
Male,53,0,Caucasian,0,0,1,0,0,M,1352.66666666667,-5.43
Male,23,0,African-American,1,0,2,0,0,F,110618.216666667,0.92
Female,64,0,Caucasian,0,0,1,0,0,F,1739.58333333333,-5.24
Female,41,0,Hispanic,0,0,0,0,0,F,158.95,-2.09
Male,53,0,Other,0,0,0,0,0,M,316.85,-6.68
Male,34,0,African-American,0,0,0,0,0,F,3322.78333333333,-1.49
Male,26,0,African-American,0,0,1,0,0,M,46208.6666666667,-4.05
Male,44,0,Caucasian,0,0,4,0,0,F,2744.31666666667,-2.61
Female,27,0,Caucasian,0,0,0,0,0,F,7397.13333333333,0.02
Male,28,0,Caucasian,0,0,14,0,0,F,1250.2,-1.57
Male,55,0,Caucasian,0,0,1,0,0,M,1453.48333333333,-4.68
Female,22,0,African-American,0,0,2,0,0,F,86349.95,-0.52
Male,36,0,African-American,0,0,15,0,0,F,2685.86666666667,0.72
Male,23,0,African-American,0,0,1,0,0,F,1458.96666666667,-0.4
Male,56,0,African-American,0,0,1,0,0,M,20.4666666666667,-1.79
Male,37,0,Caucasian,0,0,1,0,0,M,1601.75,-2.46
Male,45,0,African-American,0,0,3,0,0,M,2595.06666666667,2.6
Female,31,0,African-American,0,0,14,0,0,F,2610.9,1.59
Male,42,0,African-American,0,0,7,1,1,F,2741.38333333333,3
Female,36,0,African-American,0,0,1,0,0,M,-691,-0.27
Male,54,0,Caucasian,0,0,0,0,0,M,304.016666666667,-7.61
Male,23,0,Hispanic,0,0,0,0,0,M,1660.58333333333,-1.81
Male,61,0,Caucasian,0,0,0,0,0,M,279.733333333333,-4.71
Female,42,0,Caucasian,0,0,0,0,0,M,1180.15,-3.97
Male,27,0,African-American,0,0,1,0,0,M,3145.98333333333,-0.51
Male,24,0,Caucasian,0,0,2,0,0,M,21614.5833333333,-0.03
Male,33,0,African-American,0,0,14,0,0,F,14.1666666666667,-0.4
Male,38,0,Caucasian,0,0,0,0,0,F,10540.9166666667,-2.92
Male,21,0,Caucasian,1,1,1,1,0,M,1184.71666666667,1.85
Male,39,0,Caucasian,0,0,0,0,0,F,-303.416666666667,-5.67
Male,29,0,Caucasian,0,0,0,0,0,F,1658.81666666667,-0.52
Male,29,0,Caucasian,0,0,1,0,0,F,883.9,-3.77
Male,65,0,Caucasian,0,0,6,0,0,F,78812.2166666667,-4.29
Male,44,1,African-American,0,0,7,1,0,F,34859.65,1.94
Male,27,0,African-American,0,0,0,0,0,M,2589.08333333333,0.51
Male,27,0,African-American,0,0,8,1,1,F,70862.9833333333,0.54
Male,61,0,Caucasian,0,0,0,0,0,M,3204.41666666667,-6.09
Male,27,0,African-American,0,0,1,0,0,M,1194.05,2.01
Male,26,0,Caucasian,0,0,9,1,1,M,1796.55,-2.96
Male,25,0,African-American,0,0,2,0,0,F,26472.1833333333,-0.98
Male,23,0,Other,0,0,5,1,1,M,46269.6833333333,-0.18
Male,23,0,African-American,0,0,1,0,0,M,3823.11666666667,-0.54
Male,30,0,Other,1,1,3,0,0,M,1368.53333333333,0.61
Female,45,0,African-American,0,0,2,0,0,F,17215.7833333333,-2.32
Female,26,0,African-American,0,0,0,0,0,M,1024.95,-0.19
Male,21,0,Caucasian,0,0,0,1,1,F,10327.7666666667,0.41
Female,62,0,Caucasian,0,0,0,0,0,M,5613.31666666667,-0.6
Male,48,0,Caucasian,0,0,0,0,0,F,39019.0166666667,-0.48
Male,53,0,African-American,0,0,1,0,0,M,1346.7,-1.75
Male,28,1,African-American,1,0,5,0,0,F,197101.15,3.71
Male,56,0,Caucasian,0,0,1,0,0,F,1633.86666666667,-0.5
Male,35,0,Hispanic,0,0,2,0,0,F,11694.7666666667,-2.03
Male,35,0,African-American,0,0,4,0,0,M,2028.75,-1.01
Female,37,1,African-American,0,0,7,0,0,F,2762.33333333333,-0.22
Female,32,0,African-American,0,0,0,0,0,F,113.833333333333,-1.99
Male,53,0,Caucasian,0,0,0,0,0,M,1515.78333333333,-2.12
Male,32,0,Caucasian,0,0,0,0,0,M,970.816666666667,-2.19
Male,26,0,Caucasian,0,0,0,0,0,M,1194.31666666667,-1.25
Male,61,0,Caucasian,0,0,0,0,0,M,2900.38333333333,-2.56
Male,21,0,African-American,0,0,0,0,0,M,1277.46666666667,0.28
Male,69,0,African-American,0,0,22,0,0,M,1658.53333333333,-2.47
Male,26,0,African-American,0,0,0,0,0,M,133,-2.87
Male,30,0,African-American,0,0,9,1,1,F,282401.833333333,5.23
Male,21,0,Caucasian,0,0,1,0,0,F,1302.68333333333,-0.71
Male,41,0,Caucasian,0,0,0,0,0,M,517.066666666667,-2.24
Male,22,0,Caucasian,0,0,0,0,0,F,1445.95,0.95
Female,54,0,Caucasian,0,0,0,1,1,F,29291.3666666667,0.66
Male,50,0,Caucasian,0,0,2,1,1,M,1116.66666666667,-3.66
Male,37,2,Other,0,0,11,0,0,F,1524.6,-0.14
Male,53,0,Caucasian,0,0,2,0,0,F,24863.9,1.76
Male,26,0,Caucasian,0,0,5,0,0,M,187.816666666667,-0.37
Female,59,0,African-American,0,0,0,0,0,M,1382.35,-7.01
Male,67,0,Hispanic,0,0,0,0,0,F,962.466666666667,-2.14
Male,45,0,Hispanic,0,0,8,0,0,F,1561.33333333333,-0.82
Male,22,0,African-American,0,1,0,1,0,F,-673.933333333333,0.47
Male,27,0,Other,0,0,0,0,0,M,2843.55,0.56
Female,37,0,African-American,0,0,13,1,0,F,2341.63333333333,3.87
Male,45,0,Caucasian,0,0,2,0,0,M,1197.1,-4.89
Male,52,0,African-American,0,0,7,1,0,F,261734.533333333,1.54
Female,21,0,African-American,0,0,0,0,0,F,1470.93333333333,2.12
Male,33,0,Caucasian,0,0,3,0,0,F,1710.03333333333,4.53
Male,26,1,African-American,0,0,3,1,1,F,5546,1.5
Male,37,0,Caucasian,0,0,0,0,0,M,2660.91666666667,-1.67
Male,40,0,Other,0,0,1,0,0,F,1426.48333333333,-3.75
Male,21,1,African-American,0,0,1,0,0,F,1272,-0.75
Male,37,0,Caucasian,0,0,0,0,0,M,1294.28333333333,-2.83
Male,24,0,Hispanic,0,0,1,0,0,M,1484.25,0.45
Male,44,0,Caucasian,0,0,0,0,0,F,1600.43333333333,-5.56
Male,30,0,African-American,0,0,0,0,0,F,1458.4,-0.78
Male,40,0,Hispanic,0,0,0,0,0,F,363.566666666667,-2.46
Male,49,0,Caucasian,0,0,1,0,0,F,2658.53333333333,-4.15
Male,67,0,Caucasian,0,0,0,0,0,M,204.383333333333,-6.47
Male,31,0,Caucasian,0,0,6,0,0,M,14741.4,-2.07
Male,30,0,African-American,0,0,7,0,0,F,1393.56666666667,2.49
Male,28,0,Caucasian,0,0,1,0,0,M,1301.85,0.44
Male,55,0,Caucasian,0,0,0,0,0,M,1057.73333333333,-3.43
Male,42,0,Caucasian,0,0,0,0,0,M,3324.33333333333,-5.37
Male,43,0,African-American,0,0,4,1,1,M,1395.05,0.01
Male,44,0,African-American,0,0,0,0,0,F,60710.2333333333,-3.09
Male,25,0,Caucasian,0,0,0,0,0,M,1344.15,-0.25
Male,29,0,Hispanic,0,0,0,0,0,M,2620.8,-2.03
Male,41,0,Hispanic,0,0,2,0,0,F,185568.866666667,1.61
Male,31,0,Hispanic,0,0,0,0,0,M,1048.26666666667,0.32
Male,41,0,African-American,0,0,1,0,0,F,2906.28333333333,-3.28
Male,29,0,African-American,0,0,0,0,0,M,60796.55,3.39
Male,26,0,Caucasian,0,0,0,0,0,M,1527.55,0.21
Female,27,0,African-American,0,0,1,0,0,F,64202.6,0.6
Male,35,0,Caucasian,0,0,4,0,0,M,44705.2666666667,0.63
Male,54,0,Caucasian,0,0,1,0,0,F,812.666666666667,-1.81
Male,20,0,African-American,0,0,0,0,0,F,1347.26666666667,2.04
Male,27,0,Caucasian,0,0,0,0,0,F,1763.1,-2.72
Male,21,0,African-American,0,0,1,0,0,F,2769.98333333333,-1.53
Male,27,0,Caucasian,0,0,4,0,0,F,60439.35,3.04
Male,54,0,African-American,0,0,0,0,0,M,1454.58333333333,-6.7
Male,39,0,African-American,0,0,1,0,0,F,7173.73333333333,-0.88
Female,33,0,Caucasian,0,0,0,0,0,M,912.283333333333,-2.38
Female,35,0,African-American,0,0,0,0,0,M,1396.93333333333,-2.31
Male,53,0,African-American,0,0,0,0,0,M,1390.48333333333,-2.04
Male,28,0,Caucasian,0,1,2,0,0,M,18890.4833333333,-0.34
Male,26,0,African-American,0,0,0,0,0,F,1300.18333333333,1.78
Male,30,0,African-American,0,0,1,1,0,F,24728.9833333333,-1.77
Male,31,0,African-American,1,0,3,0,0,F,1365.21666666667,-0.46
Male,33,0,Hispanic,0,0,1,0,0,M,354.716666666667,-3.07
Male,28,0,African-American,0,0,1,0,0,F,198.416666666667,-1.74
Male,23,0,Caucasian,0,4,4,1,1,F,-664.766666666667,2.18
Male,36,0,African-American,0,0,6,0,0,F,121391.916666667,0.41
Male,22,0,African-American,0,0,0,0,0,F,1326.48333333333,-4.01
Male,37,0,African-American,0,0,3,1,0,M,1191.7,-2.67
Female,52,0,Caucasian,0,0,0,0,0,M,1128.01666666667,-1.54
Male,26,0,Caucasian,0,0,0,1,0,F,2819.31666666667,0.32
Female,33,0,Caucasian,0,0,2,0,0,F,20206.6,0.42
Female,55,0,Caucasian,0,0,0,0,0,M,1603.21666666667,-6.42
Male,37,0,African-American,0,0,2,0,0,M,1389.06666666667,-3.94
Male,41,0,African-American,0,0,0,0,0,F,255009.1,-0.21
Male,26,0,Caucasian,0,0,0,0,0,M,1303.31666666667,-1.21
Male,41,0,African-American,0,0,13,0,0,F,3908.11666666667,-0.24
Male,33,0,African-American,0,0,6,0,0,F,1181.03333333333,2.51
Male,23,0,African-American,0,0,0,0,0,F,2663.18333333333,-3.02
Male,27,0,Caucasian,0,0,1,0,0,F,1535.7,-2.66
Male,24,0,Caucasian,0,0,0,1,1,F,53214.4333333333,-0.66
Male,30,0,African-American,1,0,10,0,0,F,134975.983333333,2.77
Male,55,0,Caucasian,0,0,1,0,0,F,1313.55,-3.43
Female,41,0,African-American,1,0,6,0,0,M,1159.25,-2.75
Male,35,0,African-American,0,0,0,0,0,F,1432.45,-1.17
Male,20,0,African-American,0,0,1,0,0,M,803.116666666667,1.83
Male,31,0,African-American,2,0,8,1,1,M,5451.08333333333,5.64
Male,33,0,Caucasian,0,0,7,1,1,F,1179.21666666667,3.92
Male,44,0,Caucasian,0,0,6,1,1,F,388835.633333333,-0.55
Male,41,0,African-American,0,0,25,1,1,F,267809.066666667,7.13
Male,56,0,African-American,0,0,9,0,0,M,958.116666666667,-4.94
Male,21,0,African-American,0,0,1,0,0,F,3164.83333333333,-0.27
Female,48,0,Caucasian,0,0,1,0,0,M,763.15,-3.11
Male,39,0,Caucasian,0,0,2,0,0,M,4103.25,-1.74
Male,31,0,Hispanic,0,0,0,0,0,F,2412.01666666667,2.07
Female,25,0,Caucasian,0,0,0,0,0,F,1263.86666666667,-3.37
Male,51,0,Caucasian,0,0,1,0,0,F,4019.98333333333,-1.16
Female,28,0,African-American,0,0,3,0,0,F,23373.9,1.12
Male,30,0,African-American,0,0,0,1,1,F,1327.16666666667,-1.62
Female,19,0,African-American,0,0,0,1,1,M,1716.85,0.29
Male,57,0,Caucasian,0,0,0,0,0,F,6880.03333333333,-2.36
Male,26,0,African-American,0,2,0,0,0,F,1269.75,2.02
Male,37,0,African-American,0,0,5,0,0,F,103.15,0.61
Male,48,0,African-American,0,0,0,0,0,F,3130.31666666667,-3.54
Male,21,0,African-American,0,1,0,0,0,F,2917.78333333333,0.16
Male,52,0,African-American,0,0,1,0,0,M,14202.6333333333,-3.82
Male,19,1,African-American,0,1,1,1,1,F,51566.6666666667,3.05
Male,54,0,African-American,0,0,0,1,1,M,223.466666666667,-1.04
Female,40,0,Caucasian,0,0,4,1,0,F,3047.9,-2.12
Male,22,0,African-American,0,0,0,0,0,F,16020.9,3.4
Male,50,0,Caucasian,0,0,10,0,0,F,1238.76666666667,1.85
Male,35,0,Caucasian,0,0,2,1,0,M,381.1,-3.27
Male,21,0,African-American,0,0,0,0,0,F,3212.45,-0.45
Male,27,0,Caucasian,0,0,0,0,0,F,7137.43333333333,-0.84
Female,38,0,Hispanic,0,0,20,1,1,F,2766.16666666667,5.43
Male,32,0,Caucasian,0,0,0,0,0,F,10194.7,-0.82
Male,59,0,Caucasian,0,0,0,0,0,F,1703.4,-2.46
Male,59,0,Caucasian,0,0,0,0,0,F,314.366666666667,-3.97
Male,44,0,Hispanic,0,0,0,0,0,M,1506.83333333333,-4.81
Male,40,0,African-American,0,0,7,0,0,F,51340.7833333333,1.61
Female,31,0,African-American,0,0,0,1,1,M,2768.86666666667,0.12
Female,32,0,African-American,0,0,0,0,0,F,1061.73333333333,3.19
Male,22,1,Caucasian,0,0,2,0,0,F,1877.15,2.2
Male,34,0,Caucasian,0,0,2,0,0,F,3806.46666666667,-1.65
Male,30,0,African-American,1,0,7,0,0,F,2703.88333333333,2.8
Male,46,0,Other,0,0,0,0,0,F,485.283333333333,-2.83
Male,35,0,Caucasian,0,0,2,1,1,F,1419.33333333333,0.04
Male,35,0,African-American,0,0,0,0,0,F,1425.93333333333,0.2
Female,30,0,African-American,0,0,9,1,1,F,350050.466666667,1.6
Male,31,0,Caucasian,1,1,4,1,1,F,2863.61666666667,2.96
Male,31,0,Hispanic,0,0,0,0,0,F,116624.25,-2.93
Male,36,0,African-American,0,0,5,1,1,M,1648.55,-0.16
Male,39,0,African-American,0,0,2,0,0,M,68014.1166666667,-2.36
Male,35,0,Hispanic,0,1,0,0,0,F,2711.15,-0.4
Male,37,0,African-American,0,0,0,0,0,M,3992.61666666667,-2.77
Male,25,0,African-American,0,2,3,0,0,M,10372.95,3.28
Female,27,0,African-American,0,0,0,0,0,F,1181.51666666667,2.52
Male,47,0,Caucasian,0,0,2,0,0,M,1612.7,-1.82
Male,46,0,African-American,0,0,12,0,0,M,4272.2,0.76
Male,27,0,Caucasian,0,0,0,0,0,F,1261.56666666667,3.03
Male,34,0,African-American,0,0,0,1,1,F,3384.7,0.37
Male,30,0,African-American,0,0,4,1,1,M,1794.13333333333,3.26
Male,25,0,Caucasian,0,0,0,0,0,M,183.466666666667,0.04
Male,26,0,African-American,1,0,5,0,0,M,1602.45,2.14
Male,60,0,African-American,0,0,9,0,0,F,1435.23333333333,-1.11
Male,49,0,Other,0,0,0,1,1,M,1485.95,-2.49
Male,21,0,African-American,0,0,0,0,0,F,1283.61666666667,0.55
Male,53,0,Caucasian,0,0,1,0,0,F,46947.3166666667,-3.96
Male,21,0,African-American,0,0,0,1,1,F,44562.95,-3.9
Male,29,0,Hispanic,0,0,1,0,0,M,1373.9,-1.82
Male,29,0,African-American,0,0,4,0,0,M,1421.68333333333,2.19
Male,21,0,Hispanic,0,0,0,0,0,M,1432.63333333333,-3.31
Female,24,0,African-American,0,0,2,1,1,M,11339.25,-1.14
Male,51,0,Caucasian,0,0,2,0,0,F,33086.95,-4.5
Male,29,0,African-American,0,0,1,0,0,M,206.633333333333,0.21
Female,24,0,Other,0,0,0,0,0,F,183.766666666667,2
Male,37,0,Hispanic,0,0,5,0,0,F,1692.73333333333,1.19
Male,53,0,Caucasian,0,0,1,0,0,F,30258.9166666667,-2.77
Male,25,0,African-American,0,0,5,0,0,F,50611.2333333333,-0.84
Male,38,0,Hispanic,0,0,0,0,0,M,1598.06666666667,-2.78
Male,22,0,African-American,1,1,3,1,1,F,459528.816666667,5.81
Male,21,0,African-American,0,0,1,1,0,F,19344.25,-5.1
Male,28,0,African-American,1,0,14,1,1,M,29302.1833333333,2.45
Male,25,0,African-American,0,0,1,0,0,M,1442.33333333333,-0.85
Male,56,0,Caucasian,0,0,2,0,0,F,4290.65,-6.46
Male,34,0,African-American,0,0,22,0,0,F,2871.35,5.09
Male,35,0,Hispanic,0,0,7,0,0,F,1549.4,-1.66
Male,22,0,Caucasian,0,2,0,0,0,F,-298.3,-3.08
Male,23,0,African-American,0,0,0,1,1,F,2973.43333333333,3.04
Male,30,0,African-American,0,0,4,0,0,M,77843.5833333333,-0.49
Male,42,0,African-American,0,0,1,1,1,M,8823.65,-4.04
Male,50,0,African-American,0,2,24,1,1,M,46629.0666666667,7.25
Male,37,0,African-American,0,0,0,0,0,F,1396.21666666667,-2.36
Male,23,0,African-American,0,0,1,0,0,F,1326.2,0.09
Male,41,0,Caucasian,0,0,0,0,0,F,1580.98333333333,-1.19
Male,50,1,African-American,0,0,5,0,0,F,45435.85,-0.4
Male,41,0,Hispanic,0,0,19,1,1,F,61865.7166666667,4.56
Male,40,0,Other,0,0,8,1,1,F,57883.85,-2.09
Male,23,0,Caucasian,0,0,0,0,0,F,1514.86666666667,-2.53
Female,64,0,Other,0,0,0,0,0,F,872.466666666667,-4.39
Male,51,0,Caucasian,0,0,0,0,0,M,1385.61666666667,-2.07
Female,35,0,African-American,0,0,3,1,1,M,1402.8,2.95
Male,29,0,African-American,0,0,2,0,0,F,230431.733333333,3.27
Male,57,0,Caucasian,0,0,0,0,0,M,2698.65,-2.65
Male,37,0,Caucasian,0,0,1,1,1,M,-267.233333333333,-2.8
Female,23,0,Other,0,0,0,0,0,M,1288.48333333333,-0.84
Male,55,0,Caucasian,0,0,1,0,0,M,892.716666666667,-5.42
Male,28,0,African-American,1,0,6,1,1,F,4135.28333333333,3.19
Male,25,0,Caucasian,0,0,1,0,0,F,1500.6,-2.12
Male,66,0,Caucasian,0,0,0,0,0,F,1820.88333333333,-5.76
Male,28,0,African-American,0,0,3,0,0,M,250.1,-1.11
Male,24,0,African-American,0,0,0,0,0,M,1247.36666666667,0.19
Male,73,0,Caucasian,0,0,0,0,0,M,1466.85,-6.4
Male,44,0,African-American,0,0,0,0,0,F,3228.48333333333,-1.39
Male,42,0,Hispanic,0,0,0,0,0,M,5867.88333333333,-2.6
Male,40,0,African-American,0,0,6,0,0,F,2768.51666666667,-1.74
Male,21,0,Hispanic,0,0,0,0,0,F,10178.65,0.21
Male,56,0,Caucasian,0,0,0,1,1,M,1145.98333333333,-1.24
Male,42,0,African-American,0,0,3,0,0,F,1567.3,-3.91
Male,50,0,Caucasian,0,0,1,0,0,F,2651.43333333333,-1.78
Male,34,0,Caucasian,0,0,0,0,0,M,1523.55,-0.2
Male,47,0,African-American,0,0,1,1,1,M,2943.56666666667,-0.37
Male,58,0,Caucasian,0,0,3,0,0,F,3310.38333333333,-3.86
Male,48,0,Caucasian,0,0,3,0,0,F,338.05,-1.16
Female,20,0,Caucasian,0,0,0,1,1,F,893.983333333333,1.49
Male,29,0,African-American,0,0,0,0,0,F,1442.16666666667,-1.79
Male,38,0,Other,0,0,1,0,0,M,1291.55,-3.98
Female,43,0,Caucasian,0,0,0,0,0,M,268.3,-6.17
Male,25,0,Hispanic,0,0,2,1,1,M,1490.56666666667,-0.87
Male,22,0,Caucasian,0,3,0,0,0,M,1131.73333333333,-2.14
Female,32,0,Hispanic,0,0,1,0,0,M,15791.8,-6.02
Male,26,0,Caucasian,0,0,9,1,1,M,1778.18333333333,2.01
Female,48,0,Other,0,0,0,0,0,F,1736.18333333333,-6.62
Male,71,0,Caucasian,0,0,1,0,0,M,5720.38333333333,-5.98
Female,61,0,Caucasian,0,0,0,0,0,M,51.0833333333333,-2.4
Female,22,0,Caucasian,0,0,2,0,0,M,1075.28333333333,0.65
Male,29,0,African-American,0,0,1,1,1,M,54077.1833333333,-4.26
Female,54,0,Caucasian,0,0,1,0,0,M,225.7,-0.4
Male,24,0,Caucasian,2,0,6,0,0,F,1541.76666666667,2.06
Female,28,0,Caucasian,0,0,0,0,0,F,1552.28333333333,-0.4
Female,25,0,Caucasian,0,0,2,0,0,F,260828.916666667,1
Female,22,0,African-American,0,0,1,0,0,F,19043.65,0.97
Male,35,0,African-American,0,0,0,0,0,F,1486.13333333333,0.97
Male,21,0,African-American,0,0,0,0,0,F,1718.46666666667,3.05
Male,49,0,Caucasian,0,0,1,0,0,M,6026.58333333333,-1.7
Male,21,0,African-American,0,0,1,0,0,F,18568.2833333333,1.21
Male,64,0,Caucasian,0,0,8,0,0,F,1251.45,-4.87
Female,26,0,African-American,0,0,1,0,0,F,63602.9,1.04
Male,37,0,African-American,0,0,3,0,0,M,1561.26666666667,0.47
Female,34,0,African-American,0,0,1,1,1,F,167073.683333333,0.39
Male,60,0,Hispanic,0,0,4,0,0,F,8951.3,-4.44
Male,58,0,Caucasian,0,0,0,0,0,M,1186.15,-4.13
Male,27,0,Caucasian,0,0,0,0,0,F,1318.38333333333,0.6
Male,25,0,African-American,0,2,0,0,0,M,43.15,2.77
Male,56,0,African-American,0,0,24,0,0,F,9186.95,1.43
Male,33,0,African-American,0,0,2,0,0,M,1530.5,-3.11
Male,47,0,African-American,0,0,15,0,0,F,86852.5333333333,-2.26
Male,32,0,African-American,0,0,6,1,1,F,5853.05,3.97
Male,25,0,African-American,0,0,1,1,1,F,939.283333333333,2.46
Female,20,0,African-American,0,0,0,0,0,F,1363.51666666667,1.45
Male,32,0,African-American,0,4,9,0,0,F,1152.7,3.28
Female,49,0,African-American,0,0,0,0,0,F,1761.85,-3.27
Male,22,0,African-American,0,0,1,0,0,F,1588.78333333333,1.59
Male,24,0,African-American,0,0,0,0,0,F,791.383333333333,-2.5
Male,22,0,Caucasian,0,0,0,0,0,F,1553.86666666667,0.84
Female,26,0,African-American,0,0,3,1,0,F,1389.65,-1.98
Male,54,0,Caucasian,0,0,2,1,0,M,56185.1833333333,-4.22
Male,59,0,African-American,0,0,1,0,0,F,1746.15,-0.49
Male,24,0,Other,0,0,1,1,1,F,7081.26666666667,0.52
Male,64,0,African-American,0,0,20,0,0,F,2978.43333333333,3.63
Female,22,0,African-American,0,0,0,0,0,F,8553.23333333333,-1.18
Female,30,0,African-American,0,0,3,1,1,F,17319.1833333333,2.55
Female,27,0,Caucasian,0,0,0,0,0,F,373.733333333333,-0.7
Male,20,0,Caucasian,0,2,0,0,0,F,423.85,-0.51
Male,37,0,Other,0,0,0,0,0,M,1657.86666666667,1.67
Male,25,0,Other,0,0,2,0,0,F,-580.65,-0.17
Female,32,0,African-American,0,0,0,0,0,M,1285.05,-0.56
Female,44,0,Caucasian,0,0,1,0,0,F,1268.33333333333,-3.69
Male,41,0,African-American,0,0,8,0,0,F,2298.56666666667,-0.13
Male,30,0,Caucasian,0,0,3,0,0,F,37336.4166666667,0.65
Male,27,0,African-American,0,0,2,1,1,M,10407.6,2.19
Male,23,0,African-American,0,0,1,0,0,F,22.9,2.66
Male,34,0,Hispanic,0,0,2,1,0,M,296.2,0.94
Female,33,0,African-American,0,0,3,0,0,M,1545.75,0.32
Male,33,0,Caucasian,0,0,3,0,0,F,58988.2333333333,-1.14
Male,33,0,Caucasian,0,0,0,0,0,F,9972.18333333333,2.4
Male,41,0,African-American,0,0,2,1,1,M,16705.2666666667,-0.08
Male,37,0,Hispanic,0,0,1,0,0,M,1269.63333333333,-2.25
Male,28,0,African-American,0,0,9,0,0,M,2363.68333333333,1.51
Female,25,0,African-American,0,0,0,1,1,F,1603.88333333333,-0.36
Female,30,0,African-American,0,0,1,0,0,M,2906.98333333333,-4.07
Female,47,0,African-American,0,0,0,0,0,M,1245.1,-3.81
Male,37,0,Caucasian,0,0,5,0,0,M,151184.55,-0.53
Male,31,0,Caucasian,0,0,9,1,1,F,168361.716666667,0.06
Female,30,0,Caucasian,0,0,1,0,0,F,171.633333333333,-2.81
Female,46,0,African-American,0,0,7,0,0,M,27210.3166666667,-1.93
Male,62,0,Caucasian,0,0,3,0,0,M,788,-3.31
Male,25,0,Caucasian,2,1,9,0,0,F,77948.3833333333,2.06
Male,38,0,Asian,0,0,0,0,0,M,1074.13333333333,-6.09
Male,29,0,African-American,0,0,5,1,0,F,3166.31666666667,-2.53
Male,39,0,African-American,0,0,2,1,0,F,259.5,-2.12
Male,48,0,Hispanic,0,0,1,0,0,M,241025.516666667,1.13
Male,31,0,Other,0,0,3,1,1,M,1021.91666666667,1.53
Male,50,0,Caucasian,0,0,0,0,0,M,963.1,-3.04
Male,27,0,African-American,0,0,0,0,0,M,1473.43333333333,-0.76
Female,32,0,African-American,0,0,2,0,0,F,111835.283333333,-2.16
Female,24,0,African-American,0,0,2,0,0,M,44486.5,0.29
Male,21,1,African-American,1,0,2,0,0,F,31190.3666666667,-1.19
Male,41,0,Caucasian,0,0,0,0,0,F,303.333333333333,-4.37
Male,38,0,Other,0,0,1,0,0,F,1355.06666666667,-7.54
