"Temperature","Fuel_Price","CPI","Unemployment","Weekly_Sales"
56.69,3.66,198.13,6.06,1212119
56.48,3.77,198.36,6.06,625046
51.4,3.79,198.59,6.06,1471321
50.46,3.78,198.82,5.85,696248
43.26,3.76,199.05,5.85,1554867
40.59,3.75,199.15,5.85,3223328
40.99,3.69,199.22,5.85,719349
23.11,2.67,126.44,6.55,2317718
18.36,2.67,126.5,6.55,1096195
25.06,2.65,126.53,6.55,1767499
15.64,2.67,126.55,6.55,1680311
31.58,2.68,126.58,6.55,1314569
29.71,2.73,126.6,6.55,971838
33.96,2.78,126.61,6.55,586579
35.59,2.82,126.61,6.55,1878305
36.94,2.84,126.6,6.64,1767707
34.05,2.88,126.6,6.64,1018201
45.22,2.92,126.56,6.64,1095984
52.25,2.94,126.47,6.64,1279946
43.82,2.94,126.38,6.64,1546919
40.26,2.95,126.29,6.64,73896
47.28,2.96,126.21,6.64,819996
53.94,2.95,126.18,6.64,1654760
48.19,2.91,126.16,6.64,1749280
53.79,2.87,126.14,6.64,2082798
57.14,2.84,126.11,6.64,1940313
54.94,2.82,126.11,6.64,1154646
62.64,2.82,126.13,6.64,1771461
68.98,2.81,126.14,6.7,1630505
62.41,2.8,126.15,6.7,1451341
65.66,2.79,126.15,6.7,1494727
69.66,2.8,126.13,6.7,1991246
69.96,2.8,126.11,6.7,435206
70.53,2.8,126.09,6.7,3061082
65.17,2.84,126.06,6.7,471455
67.04,2.85,126.08,6.7,981528
65.03,2.85,126.09,6.7,1652838
57.86,2.87,126.1,6.7,1097656
56.28,2.87,126.11,6.7,752293
58.53,2.88,126.15,6.7,1781148
58.39,2.87,126.19,6.7,729635
60.07,2.85,126.23,6.88,434529
58.06,2.84,126.28,6.88,1219887
47.35,2.85,126.33,6.88,1351355
47.95,2.85,126.38,6.88,1507140
39.87,2.84,126.44,6.88,807917
42.54,2.83,126.49,6.88,2651973
36.32,2.83,126.55,6.88,1378154
36.31,2.84,126.61,6.88,1195943
19.03,2.83,126.67,6.88,2381455
22.47,2.81,126.73,6.88,2428893
31.64,2.82,126.79,6.88,982892
25.13,2.84,126.88,6.88,880540
26.58,2.85,126.98,6.88,1069975
20.79,2.87,127.09,6.88,811462
6.23,2.89,127.19,6.87,932988
16.57,2.9,127.3,6.87,1561625
26.62,2.93,127.44,6.87,618413
22.16,2.96,127.58,6.87,1581332
11.29,2.97,127.72,6.87,140024
14.19,3.03,127.86,6.87,1100177
26.86,3.06,128,6.87,946845
24.36,3.12,128.13,6.87,421470
24.21,3.23,128.26,6.87,1253495
32.42,3.35,128.4,6.87,730901
34.48,3.41,128.51,6.87,2040926
36.71,3.44,128.62,6.87,357711
39.38,3.49,128.72,6.77,1564611
39.16,3.55,128.82,6.77,801842
39.98,3.62,128.91,6.77,2191633
42.24,3.65,128.96,6.77,1009253
40.14,3.68,129,6.77,1662114
45.66,3.74,129.04,6.77,1022898
49.26,3.77,129.09,6.77,984212
51.93,3.8,129.08,6.77,2090670
51.04,3.78,129.06,6.77,1570398
49.61,3.75,129.05,6.77,693574
54.57,3.73,129.04,6.77,535931
56.61,3.7,129.04,6.77,1559676
60.99,3.67,129.07,6.77,1503376
67.39,3.61,129.09,6.74,1440197
70.6,3.56,129.11,6.74,841460
67.93,3.55,129.13,6.74,32778
69.82,3.56,129.15,6.74,862618
68.59,3.57,129.17,6.74,909254
65.71,3.6,129.18,6.74,1576214
64.79,3.61,129.2,6.74,39028
67.59,3.58,129.24,6.74,843296
72.04,3.57,129.28,6.74,1581975
69.31,3.58,129.33,6.74,781592
61.94,3.62,129.37,6.74,1147566
61.48,3.64,129.43,6.74,1230874
56.96,3.65,129.52,6.74,1125260
61.4,3.62,129.61,6.74,1920498
54.4,3.59,129.69,6.62,623599
47.69,3.57,129.77,6.62,992942
47.27,3.58,129.78,6.62,439111
41.89,3.57,129.79,6.62,902101
37.52,3.54,129.81,6.62,1043467
27.61,3.51,129.82,6.62,656574
32.93,3.49,129.83,6.62,960141
32.81,3.44,129.84,6.62,915420
26.47,3.39,129.85,6.62,611011
17.56,3.34,129.86,6.62,1471688
21.07,3.28,129.9,6.62,2042499
18.76,3.19,129.98,6.62,1042975
26.73,3.12,130.07,6.62,949069
27.64,3.08,130.16,6.4,985753
20.28,3.06,130.24,6.4,1128785
27.26,3.05,130.28,6.4,1727633
29.99,3.06,130.31,6.4,787636
26.26,3.08,130.35,6.4,1774442
23.63,3.12,130.38,6.4,442693
30.76,3.12,130.45,6.4,2042582
30.01,3.14,130.55,6.4,473344
26.28,3.24,130.65,6.4,1308263
32.02,3.38,130.74,6.4,1619178
43.69,3.53,130.83,6.4,292164
40.69,3.67,130.9,6.4,1111928
45.29,3.73,130.97,6.4,435949
43.92,3.79,131.04,6.24,1291620
46.94,3.83,131.11,6.24,911366
47.69,3.85,131.12,6.24,1596792
59.11,3.84,131.13,6.24,850293
48.86,3.83,131.14,6.24,1554201
49.96,3.81,131.15,6.24,1379633
59.67,3.81,131.1,6.24,1067280
55.69,3.8,131.03,6.24,240688
54.13,3.79,130.96,6.24,850584
60.51,3.78,130.89,6.24,1389764
56.67,3.76,130.83,6.24,1252680
62.9,3.74,130.79,6.24,999513
71.14,3.68,130.76,6.24,1203986
68.91,3.63,130.72,5.94,1420427
72.94,3.6,130.68,5.94,1251444
70.59,3.56,130.7,5.94,411320
74.2,3.54,130.72,5.94,1466534
72.94,3.51,130.74,5.94,1441496
73.29,3.51,130.76,5.94,182468
70.98,3.54,130.79,5.94,1143402
68.89,3.58,130.84,5.94,1519772
68.07,3.62,130.89,5.94,-650321
61.99,3.69,130.93,5.94,1132159
59.64,3.75,130.98,5.94,1315995
58.43,3.82,131.01,5.94,1105275
57.77,3.82,131.04,5.94,1690705
52.81,3.82,131.08,5.53,509726
44.82,3.8,131.11,5.53,1175895
48.16,3.78,131.15,5.53,1226879
39.94,3.76,131.19,5.53,1261956
21.33,2.79,131.53,9.2,1567653
26.41,2.77,131.59,9.2,1851363
30.91,2.75,131.64,9.2,1591204
35.42,2.75,131.69,9.2,1181987
37.17,2.77,131.74,9.2,740945
42.39,2.81,131.78,9.2,1862131
45.42,2.83,131.82,9.2,1034176
47.55,2.83,131.86,9.2,341863
45.63,2.83,131.9,9.27,1444459
59.91,2.85,131.94,9.27,1058551
50.26,2.88,131.98,9.27,690097
50.3,2.9,132.02,9.27,1453719
51.12,2.94,132.06,9.27,263438
65.64,2.98,132.11,9.27,969207
49.9,2.98,132.15,9.27,1257002
60.27,2.96,132.22,9.27,914067
69.12,2.91,132.29,9.27,646499
70.28,2.86,132.36,9.27,830209
64.08,2.83,132.44,9.27,2441158
65.96,2.81,132.47,9.27,1194155
74.04,2.81,132.5,9.27,1990370
71.22,2.82,132.52,9.34,942898
79.75,2.81,132.55,9.34,1151235
76.9,2.8,132.57,9.34,1577071
75.71,2.78,132.58,9.34,1563433
75.79,2.79,132.6,9.34,931957
73.67,2.79,132.61,9.34,2253365
74.19,2.81,132.63,9.34,1206994
71.76,2.8,132.66,9.34,557688
67.05,2.77,132.69,9.34,1208735
75.42,2.73,132.72,9.34,783020
67.09,2.72,132.76,9.34,-233195
60.94,2.72,132.77,9.34,1862765
64.82,2.72,132.76,9.34,924986
67.76,2.72,132.76,9.33,1092080
54.73,2.78,132.75,9.33,968974
52.02,2.88,132.76,9.33,569532
47.12,2.92,132.82,9.33,1100717
55.85,2.94,132.87,9.33,1119851
42.05,2.94,132.92,9.33,1083429
43.17,2.96,132.98,9.33,874425
45.26,3.03,132.92,9.33,1332857
40.81,3.07,132.84,9.33,833160
37.09,3.06,132.76,9.33,2182499
25.64,3.13,132.68,9.33,1785513
27.4,3.14,132.68,9.33,1901079
28.16,3.15,132.75,9.33,1476694
26.1,3.18,132.82,9.33,2409433
30.1,3.19,132.88,9.13,1784602
22.69,3.21,132.95,9.13,1458978
22.55,3.23,133.03,9.13,188271
14.84,3.24,133.11,9.13,973042
20.79,3.24,133.18,9.13,1109550
24.3,3.26,133.26,9.13,724674
31.59,3.26,133.37,9.13,1890928
26.15,3.28,133.49,9.13,1102633
28.49,3.44,133.61,9.13,618263
38.4,3.6,133.74,9.13,2235506
41.12,3.63,133.85,9.13,1211156
36.65,3.62,133.96,9.13,894178
35.06,3.64,134.07,8.97,1622557
43.32,3.72,134.18,8.97,893136
49.91,3.82,134.28,8.97,696288
45.99,3.92,134.36,8.97,1166001
58.82,3.99,134.44,8.97,702029
54.17,4.08,134.51,8.97,1436297
58.48,4.1,134.59,8.97,-241329
57.55,4.1,134.68,8.97,1367057
64.6,4.03,134.77,8.97,381060
70.9,3.97,134.86,8.97,34553
69.49,3.92,134.94,8.97,1306795
63.23,3.87,135.08,8.97,1350196
67.41,3.85,135.27,8.97,1076332
69.75,3.82,135.45,8.89,877766
73.12,3.78,135.63,8.89,1735616
74.36,3.83,135.78,8.89,1227681
78.68,3.88,135.87,8.89,894260
73.85,3.9,135.96,8.89,1745276
74.58,3.9,136.05,8.89,1924289
73.57,3.88,136.14,8.89,650184
69.24,3.82,136.18,8.89,2167831
70.32,3.8,136.21,8.89,321231
68.23,3.78,136.24,8.89,1228252
68.11,3.81,136.27,8.89,706502
66.23,3.81,136.31,8.89,650693
60.44,3.76,136.37,8.89,1858671
69.01,3.68,136.42,8.89,1214986
54.65,3.63,136.47,8.47,393140
60.26,3.58,136.52,8.47,-169486
55.83,3.62,136.5,8.47,462734
45.61,3.6,136.49,8.47,1815004
38.29,3.59,136.48,8.47,251265
45.69,3.57,136.46,8.47,730245
47.88,3.57,136.47,8.47,1177875
41.97,3.54,136.48,8.47,896897
46.25,3.5,136.49,8.47,250420
42.36,3.47,136.5,8.47,1040504
35.52,3.44,136.53,8.47,1316561
35.78,3.41,136.59,8.47,408302
32.36,3.4,136.64,8.47,1204321
31.27,3.44,136.7,8.07,251895
35.25,3.52,136.75,8.07,269234
24.2,3.54,136.86,8.07,265903
30.44,3.57,136.96,8.07,2543386
37.62,3.63,137.06,8.07,2126588
32.83,3.65,137.17,8.07,1500779
32.87,3.7,137.26,8.07,325493
36.34,3.75,137.34,8.07,1136673
33.59,3.83,137.42,8.07,973923
38.1,3.88,137.51,8.07,1154922
45.84,3.87,137.58,8.07,1648906
58.06,3.89,137.66,8.07,1344879
45.35,3.92,137.73,8.07,1153246
43.8,3.96,137.8,8.3,1589605
47.75,4.03,137.87,8.3,466505
60.88,4.05,137.92,8.3,1547333
50.43,4.02,137.98,8.3,1869772
49.66,3.99,138.03,8.3,-22050
57.44,3.95,138.09,8.3,363402
62.31,3.9,138.11,8.3,1653022
65.48,3.85,138.11,8.3,1555351
71.42,3.8,138.11,8.3,1106709
59.1,3.75,138.12,8.3,-98788
66.58,3.68,138.13,8.3,1591043
70.92,3.63,138.16,8.3,1611365
70.17,3.58,138.2,8.3,879484
76.08,3.54,138.23,8.54,1519486
75.09,3.56,138.26,8.54,1797456
77.43,3.61,138.23,8.54,1236239
72.97,3.7,138.2,8.54,1122469
72.67,3.7,138.17,8.54,796596
75.7,3.77,138.14,8.54,1767113
73.25,3.84,138.19,8.54,1387454
68.52,3.87,138.28,8.54,368541
70.09,3.88,138.38,8.54,1144525
71.85,3.92,138.47,8.54,142414
64.45,3.99,138.57,8.54,948917
60.23,4.06,138.65,8.54,1777119
58.24,4.02,138.74,8.54,1028392
59.68,4.03,138.83,8.24,517237
50.97,4.03,138.91,8.24,1739508
51.96,4,138.83,8.24,519757
56.09,3.92,138.73,8.24,1527243
20.96,2.95,131.53,8.35,1517772
23.22,2.94,131.59,8.35,804958
28.57,2.91,131.64,8.35,1763692
30.33,2.91,131.69,8.35,994624
32.92,2.92,131.74,8.35,1613389
39.06,2.94,131.78,8.35,1497699
43.74,2.96,131.82,8.35,1371606
39.07,2.96,131.86,8.35,1952209
45.26,2.96,131.9,8.19,1347731
55.66,2.99,131.94,8.19,471311
49.67,3.01,131.98,8.19,2178278
46.87,3.02,132.02,8.19,1585704
49.89,3.04,132.06,8.19,1540038
62.54,3.1,132.11,8.19,1528381
46.53,3.11,132.15,8.19,378249
57.53,3.1,132.22,8.19,742655
68.85,3.05,132.29,8.19,782555
68.88,3.01,132.36,8.19,1480866
61.64,2.97,132.44,8.19,534217
66.25,2.94,132.47,8.19,239182
72.3,2.96,132.5,8.19,558518
66.25,2.96,132.52,8.1,1991713
78.22,2.94,132.55,8.1,543276
74.6,2.93,132.57,8.1,1617024
74.68,2.92,132.58,8.1,1492344
72.83,2.93,132.6,8.1,989798
74.2,2.94,132.61,8.1,629672
72.71,2.92,132.63,8.1,649377
72.22,2.91,132.66,8.1,2325907
66.4,2.88,132.69,8.1,984954
74.69,2.86,132.72,8.1,1401517
63.36,2.84,132.76,8.1,218142
58.68,2.85,132.77,8.1,758666
63.43,2.84,132.76,8.1,1238516
59.91,2.84,132.76,8.07,1372391
53.74,2.9,132.75,8.07,1083208
51.32,3,132.76,8.07,2012637
48.45,3.05,132.82,8.07,734988
56.11,3.06,132.87,8.07,646418
41.78,3.05,132.92,8.07,2098073
40.3,3.06,132.98,8.07,647080
44.22,3.14,132.92,8.07,298310
42.62,3.19,132.84,8.07,810095
36.64,3.2,132.76,8.07,1549924
25.12,3.26,132.68,8.07,1387301
26.83,3.3,132.68,8.07,2098114
26.05,3.31,132.75,8.07,832308
28.65,3.34,132.82,8.07,2129965
31.34,3.35,132.88,7.77,1152061
21.68,3.37,132.95,7.77,2365496
22.8,3.39,133.03,7.77,1408898
20.66,3.4,133.11,7.77,1223452
21.02,3.4,133.18,7.77,946674
21.79,3.42,133.26,7.77,1269502
34.74,3.42,133.37,7.77,1060656
23.24,3.45,133.49,7.77,1186082
29.28,3.6,133.61,7.77,726132
35.59,3.75,133.74,7.77,1132204
40.32,3.8,133.85,7.77,751550
33.26,3.79,133.96,7.77,1974628
30.68,3.81,134.07,7.66,860140
41.26,3.9,134.18,7.66,740744
48.67,3.98,134.28,7.66,856219
41.66,4.06,134.36,7.66,1065703
54.23,4.12,134.44,7.66,940992
50.43,4.19,134.51,7.66,775931
54.2,4.21,134.59,7.66,1899346
52.8,4.2,134.68,7.66,734298
63.2,4.13,134.77,7.66,745875
66.01,4.07,134.86,7.66,-23999
68.26,4.03,134.94,7.66,1643929
64.02,3.99,135.08,7.66,1777252
68.4,3.96,135.27,7.66,1070877
67.64,3.92,135.45,7.81,1328164
73.2,3.89,135.63,7.81,1853513
73.7,3.92,135.78,7.81,1416889
79.37,3.97,135.87,7.81,806549
74.86,4,135.96,7.81,1212691
73.84,4.02,136.05,7.81,704362
70.92,4,136.14,7.81,1600737
71.14,3.94,136.18,7.81,347918
69.34,3.91,136.21,7.81,564145
69.27,3.88,136.24,7.81,919597
68.28,3.93,136.27,7.81,358155
62.76,3.94,136.31,7.81,873130
61.32,3.9,136.37,7.81,1687292
64.99,3.86,136.42,7.81,1600286
53.1,3.78,136.47,7.87,197371
61.86,3.74,136.52,7.87,605948
52.05,3.76,136.5,7.87,1350120
46.49,3.76,136.49,7.87,247768
44.97,3.74,136.48,7.87,1997
48.22,3.72,136.46,7.87,711818
48.21,3.72,136.47,7.87,871963
42.75,3.69,136.48,7.87,788933
45.67,3.67,136.49,7.87,795274
40.18,3.63,136.5,7.87,79265
37.07,3.61,136.53,7.87,681305
36.09,3.59,136.59,7.87,802023
31.65,3.57,136.64,7.87,935179
31.84,3.58,136.7,7.94,1599395
37.08,3.67,136.75,7.94,263413
23.44,3.7,136.86,7.94,737924
32.41,3.74,136.96,7.94,1924409
36.22,3.8,137.06,7.94,1152371
32.61,3.83,137.17,7.94,464481
30.95,3.87,137.26,7.94,790002
33.91,3.92,137.34,7.94,1447944
34.83,3.98,137.42,7.94,1341665
38.15,4.02,137.51,7.94,2004770
48.2,4.02,137.58,7.94,824139
56.72,4.05,137.66,7.94,1769662
43.47,4.1,137.73,7.94,514542
40.23,4.14,137.8,8.15,1763694
44.42,4.19,137.87,8.15,1933419
55.2,4.17,137.92,8.15,1239659
42.45,4.16,137.98,8.15,2070478
50.76,4.12,138.03,8.15,1157475
55.33,4.06,138.09,8.15,1554314
58.81,4.03,138.11,8.15,812721
67.79,3.98,138.11,8.15,1816225
68.18,3.92,138.11,8.15,1059365
60.19,3.87,138.12,8.15,1367722
68.19,3.79,138.13,8.15,1666509
75.83,3.72,138.16,8.15,1716992
69.92,3.67,138.2,8.15,1138888
76.07,3.65,138.23,8.19,1748188
73.17,3.69,138.26,8.19,717338
76.17,3.73,138.23,8.19,-113367
74.43,3.82,138.2,8.19,-97902
73.41,3.82,138.17,8.19,781278
74.45,3.86,138.14,8.19,1109060
69.83,3.96,138.19,8.19,536109
66.66,4,138.28,8.19,2213913
71.85,4.03,138.38,8.19,882938
72.2,4.08,138.47,8.19,944582
65.08,4.09,138.57,8.19,1256305
60.62,4.2,138.65,8.19,1378017
56.81,4.16,138.74,8.19,819763
59.86,4.15,138.83,7.99,784521
48.29,4.19,138.91,7.99,1236047
53.44,4.15,138.83,7.99,1149321
56.49,4.07,138.73,7.99,1631179
25.92,2.78,204.25,8.19,666320
22.12,2.77,204.39,8.19,1446760
25.43,2.74,204.43,8.19,1329953
32.32,2.75,204.46,8.19,1064083
31.75,2.78,204.49,8.19,1307680
43.82,2.82,204.53,8.19,1501909
47.32,2.84,204.38,8.19,1798929
50.49,2.85,204.2,8.19,1307611
51,2.85,204.03,7.86,1057614
65.1,2.87,203.85,7.86,1813746
55.43,2.9,203.73,7.86,1139111
50.65,2.9,203.69,7.86,1688719
54.75,2.92,203.65,7.86,1189631
66.74,2.97,203.61,7.86,1986090
55.91,2.98,203.61,7.86,1238526
60.38,2.96,203.88,7.86,417146
70.97,2.9,204.14,7.86,2134333
72.52,2.85,204.4,7.86,1078212
67.32,2.81,204.67,7.86,1189944
72.62,2.78,204.67,7.86,548091
75.17,2.81,204.57,7.86,2156718
70.1,2.82,204.47,7.53,1421981
78.09,2.79,204.36,7.53,1347548
75.14,2.78,204.36,7.53,1505670
77.75,2.77,204.48,7.53,-269575
76.03,2.78,204.61,7.53,15305
74.57,2.78,204.73,7.53,1911577
75.98,2.81,204.85,7.53,683923
75.34,2.78,204.82,7.53,768867
70.51,2.76,204.79,7.53,829145
75.5,2.71,204.76,7.53,256046
65.02,2.7,204.73,7.53,1293311
65.28,2.71,204.75,7.53,1118835
69.37,2.71,204.82,7.53,688742
61.08,2.71,204.89,7.48,1068406
51.5,2.76,204.95,7.48,1282896
59.17,2.87,205.01,7.48,1989678
50.52,2.92,205.06,7.48,92151
57.56,2.92,205.11,7.48,1883511
42.78,2.92,205.16,7.48,1206730
42.38,2.93,205.21,7.48,997209
45.88,3,205.1,7.48,725023
46.66,3.04,204.96,7.48,611291
35.47,3.05,204.82,7.48,1048063
24.27,3.11,204.69,7.48,1762065
24.07,3.14,204.63,7.48,1359370
25.17,3.14,204.64,7.48,1068081
28.85,3.18,204.64,7.48,1822375
31.43,3.19,204.65,7.34,626806
20.39,3.2,204.7,7.34,1011547
27.43,3.23,205.05,7.34,2067285
23.21,3.24,205.39,7.34,303010
28.58,3.23,205.73,7.34,1560294
25.38,3.24,206.08,7.34,640779
42.95,3.24,206.37,7.34,1315889
33.2,3.27,206.64,7.34,1011054
37.33,3.43,206.92,7.34,1383978
39.53,3.58,207.19,7.34,267131
44.8,3.63,207.43,7.34,884977
44.83,3.62,207.66,7.34,1666913
32.43,3.64,207.88,7.29,1134492
47.09,3.72,208.11,7.29,355245
55,3.82,208.32,7.29,1760466
52.56,3.89,208.48,7.29,395079
62.97,3.96,208.64,7.29,1063700
53.41,4.05,208.8,7.29,1111529
62.26,4.07,208.96,7.29,1831244
59.01,4.06,208.76,7.29,1882214
69.12,3.98,208.56,7.29,1583458
73.51,3.92,208.36,7.29,903640
73.64,3.88,208.15,7.29,958639
66.41,3.84,208.13,7.29,608488
72.4,3.8,208.23,7.29,988809
69.66,3.75,208.33,7.27,434704
74.69,3.71,208.44,7.27,1928081
74.88,3.76,208.53,7.27,847030
78.89,3.81,208.59,7.27,-163259
77.47,3.83,208.66,7.27,761690
77.8,3.84,208.72,7.27,601819
73.52,3.81,208.78,7.27,1007209
71.25,3.75,208.84,7.27,1350062
70.15,3.7,208.9,7.27,1284804
70.82,3.7,208.96,7.27,1170424
68.74,3.74,209.02,7.27,276114
64.02,3.74,209.19,7.27,1162365
62.15,3.71,209.5,7.27,1061144
63.44,3.64,209.81,7.27,1350826
52.42,3.58,210.12,7.08,1580252
62.54,3.54,210.4,7.08,1086524
53.69,3.57,210.55,7.08,1379459
49.36,3.57,210.69,7.08,788461
43.88,3.55,210.84,7.08,813002
47.27,3.53,210.98,7.08,621935
49.3,3.53,211.18,7.08,1070381
46.38,3.49,211.41,7.08,-278122
46.32,3.45,211.64,7.08,820458
41.64,3.42,211.87,7.08,1096538
37.16,3.41,212.07,7.08,931608
40.19,3.39,212.24,7.08,532196
36.35,3.39,212.4,7.08,774887
33.42,3.42,212.57,6.96,1441988
37.79,3.51,212.74,6.96,410069
27.65,3.53,212.83,6.96,1267776
37.19,3.57,212.93,6.96,1392826
39.93,3.62,213.02,6.96,1016985
33.47,3.64,213.12,6.96,1046729
31.11,3.69,213.27,6.96,782890
39.79,3.74,213.47,6.96,1381893
39.98,3.82,213.67,6.96,1313914
41.14,3.85,213.87,6.96,856297
53.73,3.86,214.02,6.96,1103302
66.11,3.9,214.09,6.96,487641
51.52,3.95,214.16,6.96,685188
50.06,4,214.24,7.14,462391
45.68,4.04,214.31,7.14,287396
60.11,4.03,214.37,7.14,997291
47.64,4,214.42,7.14,506061
62.74,3.95,214.48,7.14,1168587
63.19,3.89,214.53,7.14,1239850
60.99,3.85,214.55,7.14,62424
70.04,3.8,214.55,7.14,749006
73.67,3.74,214.55,7.14,935680
62.01,3.69,214.55,7.14,1642572
71.51,3.62,214.57,7.14,1631478
76.51,3.56,214.61,7.14,1306420
74.15,3.51,214.65,7.14,750534
79.2,3.48,214.69,7.28,-28907
78.27,3.52,214.73,7.28,1366519
76.04,3.57,214.73,7.28,1234394
74.6,3.65,214.74,7.28,1729941
74.73,3.65,214.74,7.28,-479088
75.4,3.72,214.75,7.28,1076223
69.57,3.81,214.83,7.28,1551418
68.27,3.83,214.96,7.28,1921301
72.66,3.87,215.09,7.28,1668672
76.36,3.91,215.22,7.28,236092
64.84,3.95,215.36,7.28,25670
60.94,4.04,215.55,7.28,1989189
58.65,4,215.74,7.28,912906
60.77,3.98,215.93,7.29,-57373
47.2,4,216.12,7.29,629868
56.26,3.97,216.15,7.29,491736
60.04,3.88,216.15,7.29,518117
39.05,2.57,210.75,8.32,1810922
37.77,2.55,210.9,8.32,1661890
39.75,2.51,210.95,8.32,200478
45.31,2.56,210.98,8.32,1583755
48.61,2.62,211.01,8.32,753165
57.1,2.67,211.04,8.32,1595350
54.68,2.72,210.87,8.32,1670748
51.66,2.73,210.68,8.32,308565
64.12,2.72,210.48,8.2,-380031
65.74,2.77,210.28,8.2,1326566
67.87,2.81,210.15,8.2,31385
64.21,2.8,210.1,8.2,1280969
66.93,2.78,210.05,8.2,1651849
70.87,2.84,210,8.2,1095267
73.08,2.85,210,8.2,678895
74.24,2.83,210.28,8.2,1669885
80.94,2.76,210.56,8.2,126131
82.68,2.7,210.83,8.2,142548
83.51,2.67,211.11,8.2,333044
86.18,2.64,211.11,8.2,-607499
87.01,2.65,211,8.2,1236920
82.29,2.67,210.88,8.1,809414
81.67,2.64,210.77,8.1,1059464
85.61,2.62,210.76,8.1,361498
87.17,2.61,210.89,8.1,966269
83.59,2.64,211.03,8.1,1096686
90.3,2.63,211.16,8.1,442865
89.65,2.69,211.3,8.1,872900
89.58,2.66,211.26,8.1,813474
86.2,2.62,211.22,8.1,1159834
82.57,2.58,211.19,8.1,323992
79.3,2.56,211.15,8.1,2060883
83.03,2.58,211.18,8.1,316871
80.79,2.62,211.26,8.1,1119822
70.28,2.6,211.33,8.16,608704
65.76,2.63,211.4,8.16,577985
68.61,2.72,211.47,8.16,1669491
70.72,2.72,211.52,8.16,1831493
67.51,2.72,211.57,8.16,1376018
58.71,2.69,211.61,8.16,636835
60.95,2.73,211.66,8.16,770638
51.71,2.77,211.55,8.16,-426050
62.96,2.73,211.41,8.16,651509
50.43,2.71,211.27,8.16,1048345
46.35,2.84,211.12,8.16,334565
48.63,2.87,211.06,8.16,866877
51.29,2.89,211.06,8.16,1219102
47.19,2.94,211.06,8.16,1847355
44.24,2.98,211.06,8.03,1696157
34.14,2.98,211.12,8.03,939922
42.72,3.02,211.49,8.03,1084559
44.04,3.01,211.86,8.03,1115584
36.33,2.99,212.22,8.03,1428234
34.61,3.02,212.59,8.03,1080968
59.87,3.04,212.9,8.03,1744229
61.27,3.06,213.19,8.03,600752
59.52,3.29,213.48,8.03,1597354
54.69,3.46,213.76,8.03,462666
63.26,3.49,214.02,8.03,59688
70.33,3.47,214.25,8.03,1251282
56.36,3.52,214.49,7.93,644852
68.62,3.62,214.73,7.93,475779
71.01,3.74,214.94,7.93,280402
70.79,3.81,215.11,7.93,1590964
70.19,3.81,215.28,7.93,1353679
61.87,3.91,215.44,7.93,651584
75.04,3.9,215.61,7.93,1016453
68.36,3.91,215.38,7.93,1079008
76.86,3.79,215.15,7.93,1538790
83.82,3.7,214.93,7.93,525247
84.71,3.65,214.7,7.93,1907467
87.54,3.64,214.65,7.93,768618
85.72,3.59,214.74,7.93,1810483
87.57,3.52,214.84,7.85,758093
89.16,3.48,214.93,7.85,801456
91.05,3.58,215.01,7.85,645262
90.27,3.65,215.07,7.85,1225450
91.56,3.68,215.14,7.85,874341
94.22,3.68,215.2,7.85,645759
92.32,3.64,215.26,7.85,1612538
90.11,3.55,215.32,7.85,308130
92.07,3.52,215.39,7.85,739297
91.94,3.53,215.45,7.85,406766
78.87,3.55,215.51,7.85,1224421
80.62,3.53,215.69,7.85,-181874
75.68,3.47,216.03,7.85,565866
78.91,3.36,216.36,7.85,654035
71.64,3.29,216.7,7.44,852811
69.79,3.27,217,7.44,775424
65.16,3.35,217.17,7.44,210019
65.46,3.37,217.33,7.44,857752
56.01,3.33,217.49,7.44,840189
59.8,3.3,217.65,7.44,1243637
61.9,3.31,217.87,7.44,763663
56.43,3.24,218.11,7.44,856396
48.72,3.17,218.36,7.44,1048742
41.44,3.16,218.61,7.44,1279989
50.56,3.16,218.82,7.44,1618280
46.54,3.11,219,7.44,1251565
45.16,3.13,219.18,7.44,928976
48.1,3.16,219.36,7.06,1197696
45,3.26,219.53,7.06,1880612
52.21,3.27,219.63,7.06,1144500
50.79,3.29,219.72,7.06,1247670
55.83,3.36,219.81,7.06,1465649
46.52,3.41,219.9,7.06,979957
45.03,3.51,220.07,7.06,647614
54.81,3.56,220.28,7.06,-595040
59.3,3.63,220.49,7.06,1332043
57.16,3.67,220.7,7.06,1711892
63.39,3.73,220.85,7.06,796036
62.96,3.79,220.92,7.06,1383061
67.87,3.85,221,7.06,-468130
69.02,3.89,221.07,6.89,257417
69.03,3.89,221.15,6.89,704327
66.97,3.88,221.2,6.89,1885619
69.21,3.81,221.26,6.89,1593409
77.53,3.75,221.31,6.89,1726198
74.14,3.69,221.36,6.89,1183368
72.42,3.63,221.38,6.89,1548321
79.49,3.56,221.38,6.89,961072
79.24,3.5,221.39,6.89,1295485
79.47,3.45,221.39,6.89,1091441
81.51,3.39,221.4,6.89,1595529
81.78,3.35,221.44,6.89,1274911
88.05,3.29,221.48,6.89,532390
85.26,3.23,221.52,6.57,1095972
82.51,3.26,221.56,6.57,2083633
84.25,3.31,221.57,6.57,743668
88.09,3.41,221.58,6.57,130670
91.57,3.42,221.59,6.57,2117421
89.57,3.49,221.6,6.57,-125881
85.55,3.57,221.68,6.57,767995
77.72,3.62,221.81,6.57,1345864
83.58,3.64,221.94,6.57,1671230
88.4,3.73,222.07,6.57,161988
